GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
0500000US46077,46077,"kingsbury county, south dakota",0.4088,0.0274
0500000US46079,46079,"lake county, south dakota",0.4549,0.0355
0500000US46081,46081,"lawrence county, south dakota",0.4702,0.0297
0500000US46083,46083,"lincoln county, south dakota",0.4035,0.0176
0500000US46085,46085,"lyman county, south dakota",0.3913,0.027
0500000US46087,46087,"mccook county, south dakota",0.4222,0.0433
0500000US46089,46089,"mcpherson county, south dakota",0.459,0.0341
0500000US46091,46091,"marshall county, south dakota",0.4522,0.0469
0500000US46093,46093,"meade county, south dakota",0.4263,0.0431
0500000US46095,46095,"mellette county, south dakota",0.4204,0.0331
0500000US46097,46097,"miner county, south dakota",0.5192,0.0751
0500000US46099,46099,"minnehaha county, south dakota",0.4221,0.0101
0500000US46101,46101,"moody county, south dakota",0.4331,0.034
0500000US46103,46103,"pennington county, south dakota",0.4322,0.0119
0500000US46105,46105,"perkins county, south dakota",0.4943,0.0303
0500000US46107,46107,"potter county, south dakota",0.4398,0.0402
0500000US46109,46109,"roberts county, south dakota",0.445,0.0292
0500000US46111,46111,"sanborn county, south dakota",0.4088,0.0286
0500000US46113,46113,"shannon county, south dakota",0.5059,0.0509
0500000US46115,46115,"spink county, south dakota",0.4748,0.0228
0500000US46117,46117,"stanley county, south dakota",0.4435,0.0516
0500000US46119,46119,"sully county, south dakota",0.4543,0.0537
0500000US46121,46121,"todd county, south dakota",0.4499,0.0264
0500000US46123,46123,"tripp county, south dakota",0.449,0.0344
0500000US46125,46125,"turner county, south dakota",0.4021,0.0191
0500000US46127,46127,"union county, south dakota",0.4644,0.031
0500000US46129,46129,"walworth county, south dakota",0.474,0.06
0500000US46135,46135,"yankton county, south dakota",0.4543,0.0261
0500000US46137,46137,"ziebach county, south dakota",0.4797,0.0288
0500000US47001,47001,"anderson county, tennessee",0.4579,0.0134
0500000US47003,47003,"bedford county, tennessee",0.4443,0.0274
0500000US47005,47005,"benton county, tennessee",0.4347,0.0198
0500000US47007,47007,"bledsoe county, tennessee",0.4443,0.0286
0500000US47009,47009,"blount county, tennessee",0.4434,0.0119
0500000US47011,47011,"bradley county, tennessee",0.4649,0.0204
0500000US47013,47013,"campbell county, tennessee",0.4412,0.0144
0500000US47015,47015,"cannon county, tennessee",0.4502,0.0698
0500000US47017,47017,"carroll county, tennessee",0.4536,0.0236
0500000US47019,47019,"carter county, tennessee",0.4575,0.0212
0500000US47021,47021,"cheatham county, tennessee",0.3945,0.0156
0500000US47023,47023,"chester county, tennessee",0.4584,0.0339
0500000US47025,47025,"claiborne county, tennessee",0.4581,0.0251
0500000US47027,47027,"clay county, tennessee",0.4406,0.0258
0500000US47029,47029,"cocke county, tennessee",0.4793,0.0264
0500000US47031,47031,"coffee county, tennessee",0.4577,0.0225
0500000US47033,47033,"crockett county, tennessee",0.4257,0.0207
0500000US47035,47035,"cumberland county, tennessee",0.4336,0.0154
0500000US47037,47037,"davidson county, tennessee",0.4905,0.0045
0500000US47039,47039,"decatur county, tennessee",0.5101,0.0371
0500000US47041,47041,"dekalb county, tennessee",0.5062,0.042
0500000US47043,47043,"dickson county, tennessee",0.438,0.0197
0500000US47045,47045,"dyer county, tennessee",0.4536,0.0273
0500000US47047,47047,"fayette county, tennessee",0.4645,0.0216
0500000US47049,47049,"fentress county, tennessee",0.4542,0.0308
0500000US47051,47051,"franklin county, tennessee",0.4635,0.0223
0500000US47053,47053,"gibson county, tennessee",0.4401,0.0216
0500000US47055,47055,"giles county, tennessee",0.4374,0.0191
0500000US47057,47057,"grainger county, tennessee",0.4389,0.0209
0500000US47059,47059,"greene county, tennessee",0.4401,0.016
0500000US47061,47061,"grundy county, tennessee",0.4588,0.0274
0500000US47063,47063,"hamblen county, tennessee",0.4608,0.0192
0500000US47065,47065,"hamilton county, tennessee",0.4789,0.0081
0500000US47067,47067,"hancock county, tennessee",0.4553,0.0316
0500000US47069,47069,"hardeman county, tennessee",0.4479,0.0201
0500000US47071,47071,"hardin county, tennessee",0.5155,0.0348
0500000US47073,47073,"hawkins county, tennessee",0.4476,0.0196
0500000US47075,47075,"haywood county, tennessee",0.4795,0.0346
0500000US47077,47077,"henderson county, tennessee",0.4358,0.0193
0500000US47079,47079,"henry county, tennessee",0.4657,0.0269
0500000US47081,47081,"hickman county, tennessee",0.4373,0.0216
0500000US47083,47083,"houston county, tennessee",0.4167,0.0228
0500000US47085,47085,"humphreys county, tennessee",0.4364,0.0195
0500000US47087,47087,"jackson county, tennessee",0.4701,0.0501
0500000US47089,47089,"jefferson county, tennessee",0.4408,0.0231
0500000US47091,47091,"johnson county, tennessee",0.4337,0.0253
0500000US47093,47093,"knox county, tennessee",0.4814,0.0056
0500000US47095,47095,"lake county, tennessee",0.4695,0.0275
0500000US47097,47097,"lauderdale county, tennessee",0.4653,0.0233
0500000US47099,47099,"lawrence county, tennessee",0.4416,0.0318
0500000US47101,47101,"lewis county, tennessee",0.4001,0.0271
0500000US47103,47103,"lincoln county, tennessee",0.4209,0.0226
0500000US47105,47105,"loudon county, tennessee",0.4627,0.0247
0500000US47107,47107,"mcminn county, tennessee",0.4529,0.0279
0500000US47109,47109,"mcnairy county, tennessee",0.4769,0.0304
0500000US47111,47111,"macon county, tennessee",0.4227,0.0223
0500000US47113,47113,"madison county, tennessee",0.4802,0.0164
0500000US47115,47115,"marion county, tennessee",0.4351,0.0182
0500000US47117,47117,"marshall county, tennessee",0.4365,0.0218
0500000US47119,47119,"maury county, tennessee",0.4279,0.0123
0500000US47121,47121,"meigs county, tennessee",0.421,0.0195
0500000US47123,47123,"monroe county, tennessee",0.4563,0.024
0500000US47125,47125,"montgomery county, tennessee",0.42,0.0151
0500000US47127,47127,"moore county, tennessee",0.466,0.0674
0500000US47129,47129,"morgan county, tennessee",0.4317,0.019
0500000US47131,47131,"obion county, tennessee",0.4694,0.0313
0500000US47133,47133,"overton county, tennessee",0.4549,0.0317
0500000US47135,47135,"perry county, tennessee",0.4227,0.0268
0500000US47137,47137,"pickett county, tennessee",0.4334,0.037
0500000US47139,47139,"polk county, tennessee",0.4544,0.0253
0500000US47141,47141,"putnam county, tennessee",0.5135,0.0349
0500000US47143,47143,"rhea county, tennessee",0.4495,0.018
0500000US47145,47145,"roane county, tennessee",0.4502,0.0155
0500000US47147,47147,"robertson county, tennessee",0.3921,0.017
0500000US47149,47149,"rutherford county, tennessee",0.404,0.0071
0500000US47151,47151,"scott county, tennessee",0.5183,0.0756
0500000US47153,47153,"sequatchie county, tennessee",0.4476,0.0288
0500000US47155,47155,"sevier county, tennessee",0.4337,0.0216
0500000US47157,47157,"shelby county, tennessee",0.4993,0.0058
0500000US47159,47159,"smith county, tennessee",0.4355,0.0249
0500000US47161,47161,"stewart county, tennessee",0.4313,0.031
0500000US47163,47163,"sullivan county, tennessee",0.4661,0.0077
0500000US47165,47165,"sumner county, tennessee",0.446,0.014
0500000US47167,47167,"tipton county, tennessee",0.4197,0.0148
0500000US47169,47169,"trousdale county, tennessee",0.4622,0.0433
0500000US47171,47171,"unicoi county, tennessee",0.4821,0.0573
0500000US47173,47173,"union county, tennessee",0.4364,0.0245
0500000US47175,47175,"van buren county, tennessee",0.4707,0.0628
0500000US47177,47177,"warren county, tennessee",0.474,0.0269
0500000US47179,47179,"washington county, tennessee",0.4909,0.0136
0500000US47181,47181,"wayne county, tennessee",0.4379,0.0217
0500000US47183,47183,"weakley county, tennessee",0.4583,0.014
0500000US47185,47185,"white county, tennessee",0.446,0.0272
0500000US47187,47187,"williamson county, tennessee",0.4441,0.0092
0500000US47189,47189,"wilson county, tennessee",0.4178,0.012
0500000US48001,48001,"anderson county, texas",0.4546,0.0207
0500000US48003,48003,"andrews county, texas",0.4712,0.0393
0500000US48005,48005,"angelina county, texas",0.4731,0.0278
0500000US48007,48007,"aransas county, texas",0.4775,0.0278
0500000US48009,48009,"archer county, texas",0.4403,0.0426
0500000US48011,48011,"armstrong county, texas",0.3554,0.0298
0500000US48013,48013,"atascosa county, texas",0.4455,0.0291
0500000US48015,48015,"austin county, texas",0.4384,0.0224
0500000US48017,48017,"bailey county, texas",0.4406,0.062
0500000US48019,48019,"bandera county, texas",0.4266,0.0229
0500000US48021,48021,"bastrop county, texas",0.4147,0.0214
0500000US48023,48023,"baylor county, texas",0.5835,0.0962
0500000US48025,48025,"bee county, texas",0.473,0.0318
0500000US48027,48027,"bell county, texas",0.4238,0.0084
0500000US48029,48029,"bexar county, texas",0.4606,0.0038
0500000US48031,48031,"blanco county, texas",0.4234,0.0195
0500000US48033,48033,"borden county, texas",0.5928,0.1218
0500000US48035,48035,"bosque county, texas",0.4581,0.0363
0500000US48037,48037,"bowie county, texas",0.4826,0.0176
0500000US48039,48039,"brazoria county, texas",0.4276,0.0107
0500000US48041,48041,"brazos county, texas",0.5238,0.0095
0500000US48043,48043,"brewster county, texas",0.494,0.0636
0500000US48045,48045,"briscoe county, texas",0.4427,0.0362
0500000US48047,48047,"brooks county, texas",0.5242,0.0479
0500000US48049,48049,"brown county, texas",0.4443,0.0166
0500000US48051,48051,"burleson county, texas",0.429,0.0233
0500000US48053,48053,"burnet county, texas",0.4304,0.0215
0500000US48055,48055,"caldwell county, texas",0.4195,0.0188
0500000US48057,48057,"calhoun county, texas",0.4318,0.0205
0500000US48059,48059,"callahan county, texas",0.4559,0.0342
0500000US48061,48061,"cameron county, texas",0.4942,0.0074
0500000US48063,48063,"camp county, texas",0.4461,0.0317
0500000US48065,48065,"carson county, texas",0.3618,0.0212
0500000US48067,48067,"cass county, texas",0.4426,0.0172
0500000US48069,48069,"castro county, texas",0.5203,0.1193
0500000US48071,48071,"chambers county, texas",0.4268,0.0249
0500000US48073,48073,"cherokee county, texas",0.4817,0.0265
0500000US48075,48075,"childress county, texas",0.4298,0.0345
0500000US48077,48077,"clay county, texas",0.433,0.0345
0500000US48079,48079,"cochran county, texas",0.4623,0.0561
0500000US48081,48081,"coke county, texas",0.4928,0.0811
0500000US48083,48083,"coleman county, texas",0.4672,0.0413
0500000US48085,48085,"collin county, texas",0.4298,0.0045
0500000US48087,48087,"collingsworth county, texas",0.4283,0.0365
0500000US48089,48089,"colorado county, texas",0.4679,0.0336
0500000US48091,48091,"comal county, texas",0.4543,0.0138
0500000US48093,48093,"comanche county, texas",0.4372,0.0203
0500000US48095,48095,"concho county, texas",0.4428,0.0472
0500000US48097,48097,"cooke county, texas",0.4403,0.019
0500000US48099,48099,"coryell county, texas",0.387,0.0119
0500000US48101,48101,"cottle county, texas",0.4114,0.04
0500000US48103,48103,"crane county, texas",0.437,0.0741
0500000US48105,48105,"crockett county, texas",0.4221,0.0819
0500000US48107,48107,"crosby county, texas",0.4695,0.0381
0500000US48109,48109,"culberson county, texas",0.4663,0.054
0500000US48111,48111,"dallam county, texas",0.4321,0.0417
0500000US48113,48113,"dallas county, texas",0.4971,0.0028
0500000US48115,48115,"dawson county, texas",0.4985,0.0303
0500000US48117,48117,"deaf smith county, texas",0.4162,0.022
0500000US48119,48119,"delta county, texas",0.4197,0.0283
0500000US48121,48121,"denton county, texas",0.4264,0.0042
0500000US48123,48123,"dewitt county, texas",0.5061,0.0322
0500000US48125,48125,"dickens county, texas",0.4314,0.0346
0500000US48127,48127,"dimmit county, texas",0.5074,0.0587
0500000US48129,48129,"donley county, texas",0.4103,0.029
0500000US48131,48131,"duval county, texas",0.5413,0.0522
0500000US48133,48133,"eastland county, texas",0.5534,0.0541
0500000US48135,48135,"ector county, texas",0.4522,0.0172
0500000US48137,48137,"edwards county, texas",0.4376,0.0582
0500000US48139,48139,"ellis county, texas",0.4071,0.0099
0500000US48141,48141,"el paso county, texas",0.4676,0.0056
0500000US48143,48143,"erath county, texas",0.4956,0.0242
0500000US48145,48145,"falls county, texas",0.447,0.0173
0500000US48147,48147,"fannin county, texas",0.4335,0.0158
0500000US48149,48149,"fayette county, texas",0.496,0.0289
0500000US48151,48151,"fisher county, texas",0.4381,0.0699
0500000US48153,48153,"floyd county, texas",0.4741,0.0347
0500000US48155,48155,"foard county, texas",0.3652,0.0278
0500000US48157,48157,"fort bend county, texas",0.4284,0.0061
0500000US48159,48159,"franklin county, texas",0.5215,0.0578
0500000US48161,48161,"freestone county, texas",0.449,0.0271
0500000US48163,48163,"frio county, texas",0.4712,0.0598
0500000US48165,48165,"gaines county, texas",0.4466,0.0448
0500000US48167,48167,"galveston county, texas",0.4564,0.0063
0500000US48169,48169,"garza county, texas",0.4679,0.045
0500000US48171,48171,"gillespie county, texas",0.4709,0.024
0500000US48173,48173,"glasscock county, texas",0.4336,0.0549
0500000US48175,48175,"goliad county, texas",0.496,0.0491
0500000US48177,48177,"gonzales county, texas",0.4798,0.0275
0500000US48179,48179,"gray county, texas",0.4363,0.0385
0500000US48181,48181,"grayson county, texas",0.4415,0.0101
0500000US48183,48183,"gregg county, texas",0.4662,0.0126
0500000US48185,48185,"grimes county, texas",0.4648,0.0317
0500000US48187,48187,"guadalupe county, texas",0.3978,0.0107
0500000US48189,48189,"hale county, texas",0.436,0.0178
0500000US48191,48191,"hall county, texas",0.5034,0.0617
0500000US48193,48193,"hamilton county, texas",0.4677,0.0463
0500000US48195,48195,"hansford county, texas",0.4519,0.0346
0500000US48197,48197,"hardeman county, texas",0.4558,0.0367
0500000US48199,48199,"hardin county, texas",0.432,0.0134
0500000US48201,48201,"harris county, texas",0.4956,0.0023
0500000US48203,48203,"harrison county, texas",0.463,0.0181
0500000US48205,48205,"hartley county, texas",0.4223,0.046
0500000US48207,48207,"haskell county, texas",0.4591,0.0234
0500000US48209,48209,"hays county, texas",0.461,0.0105
0500000US48211,48211,"hemphill county, texas",0.4546,0.0503
0500000US48213,48213,"henderson county, texas",0.4595,0.0198
0500000US48215,48215,"hidalgo county, texas",0.4901,0.0068
0500000US48217,48217,"hill county, texas",0.4456,0.0152
0500000US48219,48219,"hockley county, texas",0.441,0.0208
0500000US48221,48221,"hood county, texas",0.4372,0.0157
0500000US48223,48223,"hopkins county, texas",0.4327,0.018
0500000US48225,48225,"houston county, texas",0.4818,0.0295
0500000US48227,48227,"howard county, texas",0.4499,0.0215
0500000US48229,48229,"hudspeth county, texas",0.5033,0.052
0500000US48231,48231,"hunt county, texas",0.4502,0.0119
0500000US48233,48233,"hutchinson county, texas",0.4302,0.0147
0500000US48235,48235,"irion county, texas",0.4668,0.0526
0500000US48237,48237,"jack county, texas",0.481,0.0506
0500000US48239,48239,"jackson county, texas",0.4093,0.0213
0500000US48241,48241,"jasper county, texas",0.4437,0.0142
0500000US48243,48243,"jeff davis county, texas",0.4036,0.0434
0500000US48245,48245,"jefferson county, texas",0.4942,0.0098
0500000US48247,48247,"jim hogg county, texas",0.4737,0.0461
0500000US48249,48249,"jim wells county, texas",0.4769,0.0229
0500000US48251,48251,"johnson county, texas",0.4005,0.0107
0500000US48253,48253,"jones county, texas",0.4462,0.0243
0500000US48255,48255,"karnes county, texas",0.5513,0.05
0500000US48257,48257,"kaufman county, texas",0.4016,0.0129
0500000US48259,48259,"kendall county, texas",0.4498,0.0194
0500000US48261,48261,"kenedy county, texas",0.3705,0.0551
0500000US48263,48263,"kent county, texas",0.4283,0.1019
0500000US48265,48265,"kerr county, texas",0.464,0.0203
0500000US48267,48267,"kimble county, texas",0.5161,0.0801
0500000US48269,48269,"king county, texas",0.4169,0.0728
0500000US48271,48271,"kinney county, texas",0.4095,0.037
0500000US48273,48273,"kleberg county, texas",0.4802,0.0265
0500000US48275,48275,"knox county, texas",0.4145,0.0282
0500000US48277,48277,"lamar county, texas",0.4491,0.0141
0500000US48279,48279,"lamb county, texas",0.4639,0.024
0500000US48281,48281,"lampasas county, texas",0.412,0.0177
0500000US48283,48283,"la salle county, texas",0.5475,0.0922
0500000US48285,48285,"lavaca county, texas",0.4377,0.0157
0500000US48287,48287,"lee county, texas",0.433,0.0248
0500000US48289,48289,"leon county, texas",0.4576,0.0269
0500000US48291,48291,"liberty county, texas",0.433,0.0126
0500000US48293,48293,"limestone county, texas",0.4297,0.0164
0500000US48295,48295,"lipscomb county, texas",0.4586,0.0454
0500000US48297,48297,"live oak county, texas",0.4213,0.0218
0500000US48299,48299,"llano county, texas",0.5348,0.0378
0500000US48301,48301,"loving county, texas",0.4153,0.1257
0500000US48303,48303,"lubbock county, texas",0.4844,0.0083
0500000US48305,48305,"lynn county, texas",0.4491,0.0242
0500000US48307,48307,"mcculloch county, texas",0.4291,0.0241
0500000US48309,48309,"mclennan county, texas",0.47,0.0082
0500000US48311,48311,"mcmullen county, texas",0.6047,0.1812
0500000US48313,48313,"madison county, texas",0.4322,0.0223
0500000US48315,48315,"marion county, texas",0.4922,0.037
0500000US48317,48317,"martin county, texas",0.4822,0.0453
0500000US48319,48319,"mason county, texas",0.4513,0.0333
0500000US48321,48321,"matagorda county, texas",0.4746,0.0187
0500000US48323,48323,"maverick county, texas",0.4737,0.0177
0500000US48325,48325,"medina county, texas",0.4208,0.0166
0500000US48327,48327,"menard county, texas",0.4948,0.077
0500000US48329,48329,"midland county, texas",0.4849,0.017
0500000US48331,48331,"milam county, texas",0.4733,0.0207
0500000US48333,48333,"mills county, texas",0.4702,0.0427
0500000US48335,48335,"mitchell county, texas",0.4246,0.0436
0500000US48337,48337,"montague county, texas",0.4538,0.0227
0500000US48339,48339,"montgomery county, texas",0.4646,0.0059
0500000US48341,48341,"moore county, texas",0.3905,0.0232
0500000US48343,48343,"morris county, texas",0.443,0.0238
0500000US48345,48345,"motley county, texas",0.4339,0.031
0500000US48347,48347,"nacogdoches county, texas",0.4833,0.0187
0500000US48349,48349,"navarro county, texas",0.4481,0.0145
0500000US48351,48351,"newton county, texas",0.464,0.0444
0500000US48353,48353,"nolan county, texas",0.4562,0.023
0500000US48355,48355,"nueces county, texas",0.4612,0.0093
0500000US48357,48357,"ochiltree county, texas",0.4406,0.0371
0500000US48359,48359,"oldham county, texas",0.4875,0.0359
0500000US48361,48361,"orange county, texas",0.4535,0.0182
0500000US48363,48363,"palo pinto county, texas",0.4821,0.0243
0500000US48365,48365,"panola county, texas",0.4161,0.0179
0500000US48367,48367,"parker county, texas",0.4377,0.0126
0500000US48369,48369,"parmer county, texas",0.4158,0.041
0500000US48371,48371,"pecos county, texas",0.4224,0.0241
0500000US48373,48373,"polk county, texas",0.4416,0.0176
0500000US48375,48375,"potter county, texas",0.4766,0.0161
0500000US48377,48377,"presidio county, texas",0.4531,0.0359
0500000US48379,48379,"rains county, texas",0.4032,0.0202
0500000US48381,48381,"randall county, texas",0.429,0.0113
0500000US48383,48383,"reagan county, texas",0.4161,0.0368
0500000US48385,48385,"real county, texas",0.387,0.0381
0500000US48387,48387,"red river county, texas",0.4656,0.0342
0500000US48389,48389,"reeves county, texas",0.4734,0.0449
0500000US48391,48391,"refugio county, texas",0.4548,0.044
0500000US48393,48393,"roberts county, texas",0.4332,0.055
0500000US48395,48395,"robertson county, texas",0.4558,0.0292
0500000US48397,48397,"rockwall county, texas",0.3919,0.0135
0500000US48399,48399,"runnels county, texas",0.4534,0.0416
0500000US48401,48401,"rusk county, texas",0.4493,0.0153
0500000US48403,48403,"sabine county, texas",0.4757,0.0349
0500000US48405,48405,"san augustine county, texas",0.4842,0.0383
0500000US48407,48407,"san jacinto county, texas",0.4796,0.0474
0500000US48409,48409,"san patricio county, texas",0.4341,0.0239
0500000US48411,48411,"san saba county, texas",0.4149,0.0265
0500000US48413,48413,"schleicher county, texas",0.5021,0.056
0500000US48415,48415,"scurry county, texas",0.4459,0.0329
0500000US48417,48417,"shackelford county, texas",0.4697,0.0476
0500000US48419,48419,"shelby county, texas",0.4854,0.0265
0500000US48421,48421,"sherman county, texas",0.4414,0.0349
0500000US48423,48423,"smith county, texas",0.4676,0.01
0500000US48425,48425,"somervell county, texas",0.4398,0.0446
0500000US48427,48427,"starr county, texas",0.4887,0.0143
0500000US48429,48429,"stephens county, texas",0.4395,0.033
0500000US48431,48431,"sterling county, texas",0.4192,0.0745
0500000US48433,48433,"stonewall county, texas",0.4647,0.0442
0500000US48435,48435,"sutton county, texas",0.4252,0.0454
0500000US48437,48437,"swisher county, texas",0.4275,0.0229
0500000US48439,48439,"tarrant county, texas",0.4603,0.0032
0500000US48441,48441,"taylor county, texas",0.4607,0.0131
0500000US48443,48443,"terrell county, texas",0.4769,0.0573
0500000US48445,48445,"terry county, texas",0.5014,0.0957
0500000US48447,48447,"throckmorton county, texas",0.4402,0.0382
0500000US48449,48449,"titus county, texas",0.438,0.0191
0500000US48451,48451,"tom green county, texas",0.4649,0.0217
0500000US48453,48453,"travis county, texas",0.4915,0.0042
0500000US48455,48455,"trinity county, texas",0.4551,0.0246
0500000US48457,48457,"tyler county, texas",0.4179,0.015
0500000US48459,48459,"upshur county, texas",0.4324,0.0206
0500000US48461,48461,"upton county, texas",0.4501,0.0321
0500000US48463,48463,"uvalde county, texas",0.4482,0.0256
0500000US48465,48465,"val verde county, texas",0.4485,0.0236
0500000US48467,48467,"van zandt county, texas",0.4538,0.023
0500000US48469,48469,"victoria county, texas",0.4514,0.0151
0500000US48471,48471,"walker county, texas",0.4869,0.0269
0500000US48473,48473,"waller county, texas",0.4556,0.0234
0500000US48475,48475,"ward county, texas",0.4753,0.0295
0500000US48477,48477,"washington county, texas",0.4275,0.0178
0500000US48479,48479,"webb county, texas",0.4782,0.0118
0500000US48481,48481,"wharton county, texas",0.4492,0.0176
0500000US48483,48483,"wheeler county, texas",0.4151,0.0215
0500000US48485,48485,"wichita county, texas",0.4546,0.0115
0500000US48487,48487,"wilbarger county, texas",0.4133,0.0296
0500000US48489,48489,"willacy county, texas",0.5001,0.0206
0500000US48491,48491,"williamson county, texas",0.3953,0.0053
0500000US48493,48493,"wilson county, texas",0.4133,0.0271
0500000US48495,48495,"winkler county, texas",0.3928,0.025
0500000US48497,48497,"wise county, texas",0.4296,0.0221
0500000US48499,48499,"wood county, texas",0.4406,0.0188
0500000US48501,48501,"yoakum county, texas",0.4273,0.0306
0500000US48503,48503,"young county, texas",0.4825,0.0441
0500000US48505,48505,"zapata county, texas",0.4858,0.0312
0500000US48507,48507,"zavala county, texas",0.4972,0.0313
0500000US49001,49001,"beaver county, utah",0.4033,0.0301
0500000US49003,49003,"box elder county, utah",0.3833,0.0135
0500000US49005,49005,"cache county, utah",0.4272,0.0132
0500000US49007,49007,"carbon county, utah",0.4043,0.0152
0500000US49009,49009,"daggett county, utah",0.429,0.0548
0500000US49011,49011,"davis county, utah",0.3888,0.0073
0500000US49013,49013,"duchesne county, utah",0.394,0.0153
0500000US49015,49015,"emery county, utah",0.3464,0.0198
0500000US49017,49017,"garfield county, utah",0.4249,0.046
0500000US49019,49019,"grand county, utah",0.4106,0.0395
0500000US49021,49021,"iron county, utah",0.4304,0.0147
0500000US49023,49023,"juab county, utah",0.3608,0.0193
0500000US49025,49025,"kane county, utah",0.3779,0.0318
0500000US49027,49027,"millard county, utah",0.3765,0.0164
0500000US49029,49029,"morgan county, utah",0.3763,0.032
0500000US49031,49031,"piute county, utah",0.4224,0.0262
0500000US49033,49033,"rich county, utah",0.4975,0.1069
0500000US49035,49035,"salt lake county, utah",0.4352,0.0047
0500000US49037,49037,"san juan county, utah",0.4616,0.0207
0500000US49039,49039,"sanpete county, utah",0.411,0.0191
0500000US49041,49041,"sevier county, utah",0.4007,0.0222
0500000US49043,49043,"summit county, utah",0.4705,0.0258
0500000US49045,49045,"tooele county, utah",0.3605,0.0177
0500000US49047,49047,"uintah county, utah",0.4232,0.0361
0500000US49049,49049,"utah county, utah",0.4164,0.0071
0500000US49051,49051,"wasatch county, utah",0.4057,0.0263
0500000US49053,49053,"washington county, utah",0.4278,0.0128
0500000US49055,49055,"wayne county, utah",0.4258,0.0406
0500000US49057,49057,"weber county, utah",0.4033,0.0077
0500000US50001,50001,"addison county, vermont",0.4229,0.0149
0500000US50003,50003,"bennington county, vermont",0.4657,0.0196
0500000US50005,50005,"caledonia county, vermont",0.4292,0.0142
0500000US50007,50007,"chittenden county, vermont",0.4471,0.0108
0500000US50009,50009,"essex county, vermont",0.421,0.0212
0500000US50011,50011,"franklin county, vermont",0.4164,0.0245
0500000US50013,50013,"grand isle county, vermont",0.441,0.0263
0500000US50015,50015,"lamoille county, vermont",0.4322,0.0189
0500000US50017,50017,"orange county, vermont",0.4058,0.0116
0500000US50019,50019,"orleans county, vermont",0.4356,0.0118
0500000US50021,50021,"rutland county, vermont",0.4296,0.012
0500000US50023,50023,"washington county, vermont",0.4179,0.0132
0500000US50025,50025,"windham county, vermont",0.4215,0.0112
0500000US50027,50027,"windsor county, vermont",0.4596,0.0163
0500000US51001,51001,"accomack county, virginia",0.4721,0.0227
0500000US51003,51003,"albemarle county, virginia",0.4861,0.0142
0500000US51005,51005,"alleghany county, virginia",0.4226,0.0158
0500000US51007,51007,"amelia county, virginia",0.4083,0.0318
0500000US51009,51009,"amherst county, virginia",0.411,0.0194
0500000US51011,51011,"appomattox county, virginia",0.4129,0.0218
0500000US51013,51013,"arlington county, virginia",0.4368,0.0067
0500000US51015,51015,"augusta county, virginia",0.4232,0.0186
0500000US51017,51017,"bath county, virginia",0.5055,0.1057
0500000US51019,51019,"bedford county, virginia",0.4223,0.0135
0500000US51021,51021,"bland county, virginia",0.3824,0.0255
0500000US51023,51023,"botetourt county, virginia",0.4315,0.044
0500000US51025,51025,"brunswick county, virginia",0.4536,0.0265
0500000US51027,51027,"buchanan county, virginia",0.4555,0.0147
0500000US51029,51029,"buckingham county, virginia",0.4211,0.0322
0500000US51031,51031,"campbell county, virginia",0.4216,0.02
0500000US51033,51033,"caroline county, virginia",0.4029,0.0211
0500000US51035,51035,"carroll county, virginia",0.4216,0.0253
0500000US51036,51036,"charles city county, virginia",0.4407,0.0341
0500000US51037,51037,"charlotte county, virginia",0.4426,0.0292
0500000US51041,51041,"chesterfield county, virginia",0.4075,0.0058
0500000US51043,51043,"clarke county, virginia",0.4379,0.0265
0500000US51045,51045,"craig county, virginia",0.3937,0.0388
0500000US51047,51047,"culpeper county, virginia",0.3974,0.0287
0500000US51049,51049,"cumberland county, virginia",0.4399,0.0357
0500000US51051,51051,"dickenson county, virginia",0.4306,0.0189
0500000US51053,51053,"dinwiddie county, virginia",0.4011,0.0276
0500000US51057,51057,"essex county, virginia",0.4135,0.0198
0500000US51059,51059,"fairfax county, virginia",0.4202,0.0036
0500000US51061,51061,"fauquier county, virginia",0.4274,0.0168
0500000US51063,51063,"floyd county, virginia",0.3866,0.0224
0500000US51065,51065,"fluvanna county, virginia",0.4127,0.0379
0500000US51067,51067,"franklin county, virginia",0.4378,0.017
0500000US51069,51069,"frederick county, virginia",0.398,0.0148
0500000US51071,51071,"giles county, virginia",0.4293,0.0313
0500000US51073,51073,"gloucester county, virginia",0.3925,0.016
0500000US51075,51075,"goochland county, virginia",0.503,0.0295
0500000US51077,51077,"grayson county, virginia",0.4477,0.0326
0500000US51079,51079,"greene county, virginia",0.3794,0.0307
0500000US51081,51081,"greensville county, virginia",0.4734,0.0772
0500000US51083,51083,"halifax county, virginia",0.4504,0.0172
0500000US51085,51085,"hanover county, virginia",0.3914,0.0099
0500000US51087,51087,"henrico county, virginia",0.4461,0.0061
0500000US51089,51089,"henry county, virginia",0.425,0.0139
0500000US51091,51091,"highland county, virginia",0.4246,0.0342
0500000US51093,51093,"isle of wight county, virginia",0.4166,0.017
0500000US51095,51095,"james city county, virginia",0.433,0.0203
0500000US51097,51097,"king and queen county, virginia",0.3835,0.0384
0500000US51099,51099,"king george county, virginia",0.3727,0.0213
0500000US51101,51101,"king william county, virginia",0.3653,0.0309
0500000US51103,51103,"lancaster county, virginia",0.4421,0.024
0500000US51105,51105,"lee county, virginia",0.4315,0.0187
0500000US51107,51107,"loudoun county, virginia",0.36,0.0057
